,timestamp,topic,x,dx,theta,dtheta,y,dy,roll_angle,droll,z,dz,yaw_angle,dyaw,qx,qy,qz,qw
,30.407000,/filtered_pose,-0.000870675,-0.0563934,-0.0390327,-1.44447,-3.97708e-05,-4.30768e-05,-2.528e-07,-6.21189e-07,0.0387158,-0.213935,0.000336226,0.000223643,3.15437e-06,-0.0195151,0.000168079,0.99981
,30.417000,/filtered_pose,0.00179329,0.058522,0.0390399,1.44473,-3.84821e-05,-3.86299e-06,-8.68465e-09,2.60988e-06,0.0387146,-0.213893,0.000335995,-7.5137e-05,-3.28343e-06,0.0195187,0.000167966,0.999809
,30.427000,/filtered_pose,-0.000848364,-0.0563672,-0.0390327,-1.44447,-4.08234e-05,-4.30291e-05,-2.50514e-07,-5.90429e-07,0.0387158,-0.213936,0.000342414,0.000222238,3.21589e-06,-0.0195151,0.000171172,0.99981
,30.437000,/filtered_pose,0.00181586,0.0585482,0.0390399,1.44473,-3.95191e-05,-3.94049e-06,-1.09384e-08,2.58125e-06,0.0387146,-0.213892,0.000342125,-7.65237e-05,-3.34438e-06,0.0195187,0.00017103,0.999809
,30.447000,/filtered_pose,-0.000825529,-0.056341,-0.0390327,-1.44447,-4.18759e-05,-4.29827e-05,-2.48256e-07,-5.60574e-07,0.0387158,-0.213937,0.000348486,0.000220861,3.27626e-06,-0.0195151,0.000174207,0.99981
,30.457000,/filtered_pose,0.00183896,0.0585744,0.0390399,1.44473,-4.05562e-05,-4.01702e-06,-1.3141e-08,2.55276e-06,0.0387146,-0.213891,0.00034814,-7.78844e-05,-3.40419e-06,0.0195187,0.000174037,0.999809
,30.467000,/filtered_pose,-0.00080217,-0.0563149,-0.0390327,-1.44447,-4.29282e-05,-4.29378e-05,-2.46033e-07,-5.31524e-07,0.0387158,-0.213938,0.000354445,0.000219509,3.33552e-06,-0.0195151,0.000177186,0.99981
,30.477000,/filtered_pose,0.00186258,0.0586006,0.0390399,1.44473,-4.15934e-05,-4.0926e-06,-1.53004e-08,2.52436e-06,0.0387146,-0.21389,0.000354043,-7.92196e-05,-3.46288e-06,0.0195187,0.000176988,0.999809
,30.487000,/filtered_pose,-0.000778287,-0.0562887,-0.0390327,-1.44447,-4.39803e-05,-4.28941e-05,-2.43851e-07,-5.03198e-07,0.0387158,-0.213939,0.000360292,0.000218182,3.39367e-06,-0.0195151,0.00018011,0.99981
,30.497000,/filtered_pose,0.00188672,0.0586268,0.0390399,1.44473,-4.26307e-05,-4.16723e-06,-1.74212e-08,2.49627e-06,0.0387146,-0.213889,0.000359836,-8.05299e-05,-3.52048e-06,0.0195187,0.000179884,0.999809
,30.507000,/filtered_pose,-0.000753879,-0.0562625,-0.0390327,-1.44447,-4.50323e-05,-4.28518e-05,-2.41712e-07,-4.75503e-07,0.0387158,-0.21394,0.000366031,0.000216881,3.45074e-06,-0.0195151,0.000182978,0.99981
,30.517000,/filtered_pose,0.00191139,0.0586529,0.0390399,1.44473,-4.36681e-05,-4.24094e-06,-1.95053e-08,2.46868e-06,0.0387146,-0.213888,0.000365521,-8.18156e-05,-3.577e-06,0.0195187,0.000182726,0.999809
,30.527000,/filtered_pose,-0.000728948,-0.0562363,-0.0390327,-1.44447,-4.60841e-05,-4.28107e-05,-2.39617e-07,-4.4836e-07,0.0387158,-0.213941,0.000371663,0.000215604,3.50674e-06,-0.0195151,0.000185794,0.99981
,30.537000,/filtered_pose,0.00193658,0.0586791,0.0390399,1.44473,-4.47056e-05,-4.31375e-06,-2.15534e-08,2.44164e-06,0.0387146,-0.213887,0.000371101,-8.30772e-05,-3.63248e-06,0.0195187,0.000185515,0.999809
,30.547000,/filtered_pose,-0.000703492,-0.0562101,-0.0390327,-1.44447,-4.71357e-05,-4.27708e-05,-2.37563e-07,-4.21724e-07,0.0387158,-0.213942,0.00037719,0.00021435,3.56169e-06,-0.0195151,0.000188557,0.99981
,30.557000,/filtered_pose,0.0019623,0.0587053,0.0390399,1.44473,-4.57432e-05,-4.38566e-06,-2.35656e-08,2.41516e-06,0.0387146,-0.213886,0.000376576,-8.43153e-05,-3.68692e-06,0.0195187,0.000188252,0.999809
,30.567000,/filtered_pose,-0.000677513,-0.0561839,-0.0390327,-1.44447,-4.81872e-05,-4.27322e-05,-2.35549e-07,-3.95574e-07,0.0387158,-0.213943,0.000382614,0.00021312,3.61562e-06,-0.0195151,0.000191268,0.99981
,30.577000,/filtered_pose,0.00198854,0.0587315,0.0390399,1.44473,-4.67809e-05,-4.45669e-06,-2.5542e-08,2.38922e-06,0.0387146,-0.213884,0.000381949,-8.55303e-05,-3.74034e-06,0.0195187,0.000190938,0.999809
,30.587000,/filtered_pose,-0.000651009,-0.0561577,-0.0390327,-1.44447,-4.92385e-05,-4.26947e-05,-2.33575e-07,-3.69896e-07,0.0387158,-0.213944,0.000387937,0.000211913,3.66855e-06,-0.0195151,0.000193929,0.99981
